,class,sms,length,sw_count,sc_count,hyperlink,digit_count,phone,smileys,weeb,upper_case,tokens,clean_tokens,Lemmatisation
1697,0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",76,31,0,False,0,False,0,False,2,"['sorry', 'man', 'stash', 'ran', 'dry', 'last', 'night', 'n t', 'pick', 'sunday']","['sorry', 'man', 'stash', 'ran', 'dry', 'last', 'night', 'n t', 'pick', 'sunday']","['sorry', 'man', 'stash', 'run', 'dry', 'last', 'night', 'n t', 'pick', 'sunday']"
1698,0,Hai priya are you right. What doctor said pa. Where are you.,60,24,3,False,0,False,0,False,3,"['hai', 'priya', 'right', 'doctor', 'said', 'pa ']","['hai', 'priya', 'right', 'doctor', 'said', 'pa']","['hai', 'priya', 'right', 'doctor', 'say', 'pa']"
1699,1,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",148,47,3,False,5,False,0,False,3,"['free', 'msg', 'sorry', 'service', 'ordered', '     ', 'could', 'delivered', 'sufficient', 'credit', 'please', 'top', 'receive', 'service']","['free', 'msg', 'sorry', 'service', 'ordered', 'could', 'delivered', 'sufficient', 'credit', 'please', 'top', 'receive', 'service']","['free', 'msg', 'sorry', 'service', 'order', 'could', 'deliver', 'sufficient', 'credit', 'please', 'top', 'receive', 'service']"
1700,0,Ok...,5,0,3,False,0,False,0,False,1,['   '],[],[]
1701,0,Please ask mummy to call father,31,13,0,False,0,False,0,False,1,"['please', 'ask', 'mummy', 'call', 'father']","['please', 'ask', 'mummy', 'call', 'father']","['please', 'ask', 'mummy', 'call', 'father']"
1702,0,Can come my room but cannot come my house cos my house still messy... Haha...,77,33,6,False,0,False,0,False,2,"['come', 'room', 'come', 'house', 'cos', 'house', 'still', 'messy', '   ', 'haha', '   ']","['come', 'room', 'come', 'house', 'cos', 'house', 'still', 'messy', 'haha']","['come', 'room', 'come', 'house', 'co', 'house', 'still', 'messy', 'haha']"
1703,0,I have lost 10 kilos as of today!,33,15,0,False,2,False,0,False,1,"['lost', 'kilos', 'today']","['lost', 'kilos', 'today']","['lose', 'kilo', 'today']"
1704,0,Just taste fish curry :-P,25,9,0,False,0,False,0,False,2,"['taste', 'fish', 'curry']","['taste', 'fish', 'curry']","['taste', 'fish', 'curry']"
1705,0,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,126,45,4,False,0,False,0,False,4,"['might', 'accidant', 'tookplace', 'somewhere', 'ghodbandar', 'traffic', 'moves', 'slovely', 'plz', 'slip', 'amp', 'n t', 'worry']","['might', 'accidant', 'tookplace', 'somewhere', 'ghodbandar', 'traffic', 'moves', 'slovely', 'plz', 'slip', 'amp', 'n t', 'worry']","['might', 'accidant', 'tookplace', 'somewhere', 'ghodbandar', 'traffic', 'move', 'slovely', 'plz', 'slip', 'amp', 'n t', 'worry']"
1706,0,Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?,68,17,4,False,0,False,0,False,2,"['yun', 'ah now', 'wkg', 'btw', 'nus', 'wana', 'specialise', 'wad']","['yun', 'ah now', 'wkg', 'btw', 'nus', 'wana', 'specialise', 'wad']","['yun', 'ah now', 'wkg', 'btw', 'nu', 'wana', 'specialise', 'wad']"
1707,0,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,75,27,3,False,0,False,0,False,3,"['yes', 'one', 'woman', 'man', 'please', 'tell', 'likes', 'dislikes', 'bed', '   ']","['yes', 'one', 'woman', 'man', 'please', 'tell', 'likes', 'dislikes', 'bed']","['yes', 'one', 'woman', 'man', 'please', 'tell', 'like', 'dislike', 'bed']"
1708,0,Was doing my test earlier. I appreciate you. Will call you tomorrow.,68,27,3,False,0,False,0,False,3,"['test', 'earlier', 'appreciate', 'call', 'tomorrow']","['test', 'earlier', 'appreciate', 'call', 'tomorrow']","['test', 'early', 'appreciate', 'call', 'tomorrow']"
1709,0,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",144,56,4,False,0,False,0,False,5,"['loverboy', 'keeps', 'coming', 'queen', 'hmmm', 'n t', 'ache', 'speak', 'miss', 'desparately']","['loverboy', 'keeps', 'coming', 'queen', 'hmmm', 'n t', 'ache', 'speak', 'miss', 'desparately']","['loverboy', 'keep', 'come', 'queen', 'hmmm', 'n t', 'ache', 'speak', 'miss', 'desparately']"
1710,0,U meet other fren dun wan meet me ah... Muz b a guy rite...,59,14,6,False,0,False,0,False,2,"['meet', 'fren', 'dun', 'wan', 'meet', '   ', 'muz', 'guy', 'rite', '   ']","['meet', 'fren', 'dun', 'wan', 'meet', 'muz', 'guy', 'rite']","['meet', 'fren', 'dun', 'wan', 'meet', 'muz', 'guy', 'rite']"
1711,0,"(No promises on when though, haven't even gotten dinner yet)",60,18,0,False,0,False,0,False,1,"['promises', 'though', 'n t', 'even', 'gotten', 'dinner', 'yet']","['promises', 'though', 'n t', 'even', 'gotten', 'dinner', 'yet']","['promise', 'though', 'n t', 'even', 'get', 'dinner', 'yet']"
1712,0,I got your back! Do you have any dislikes in bed?,49,18,1,False,0,False,0,False,2,"['got', 'back', 'dislikes', 'bed']","['got', 'back', 'dislikes', 'bed']","['get', 'back', 'dislike', 'bed']"
1713,0,o turns out i had stereo love on mi phone under the unknown album.,66,21,1,False,0,False,0,False,0,"['turns', 'stereo', 'love', 'phone', 'unknown', 'album']","['turns', 'stereo', 'love', 'phone', 'unknown', 'album']","['turn', 'stereo', 'love', 'phone', 'unknown', 'album']"
1714,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,145,30,3,False,22,True,0,False,25,"['hard', 'live', '   ', 'chat', '  p min', 'choose', 'girl', 'connect', 'live', 'call', '           ', 'cheap', 'chat', 'biggest', 'live', 'service', 'bcm    wc n xx']","['hard', 'live', 'chat', 'p min', 'choose', 'girl', 'connect', 'live', 'call', 'cheap', 'chat', 'biggest', 'live', 'service', 'bcm    wc n xx']","['hard', 'live', 'chat', 'p min', 'choose', 'girl', 'connect', 'live', 'call', 'cheap', 'chat', 'big', 'live', 'service', 'bcm    wc n xx']"
1715,0,Yeah I don't see why not,24,8,0,False,0,False,0,False,2,"['yeah', 'n t', 'see']","['yeah', 'n t', 'see']","['yeah', 'n t', 'see']"
1716,0,Asking do u knw them or nt? May be ur frnds or classmates?,58,20,2,False,0,False,0,False,2,"['asking', 'knw', 'may', 'frnds', 'classmates']","['asking', 'knw', 'may', 'frnds', 'classmates']","['ask', 'knw', 'may', 'frnds', 'classmate']"
1717,0,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",107,37,3,False,1,False,0,False,4,"['sorry', 'earlier', 'putting', 'fires are', 'around', 'talk', 'actually', 'life', 'lol']","['sorry', 'earlier', 'putting', 'fires are', 'around', 'talk', 'actually', 'life', 'lol']","['sorry', 'early', 'put', 'fires are', 'around', 'talk', 'actually', 'life', 'lol']"
1718,1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,138,24,6,False,10,True,0,False,34,"['wow', 'boys', 'back', 'take', '    ', 'tour', 'win', 'vip', 'tickets', 'pre book', 'vip', 'club', 'txt', 'club', '     ', 'trackmarque', 'ltd', 'info', 'vipclub u']","['wow', 'boys', 'back', 'take', 'tour', 'win', 'vip', 'tickets', 'pre book', 'vip', 'club', 'txt', 'club', 'trackmarque', 'ltd', 'info', 'vipclub u']","['wow', 'boy', 'back', 'take', 'tour', 'win', 'vip', 'ticket', 'pre book', 'vip', 'club', 'txt', 'club', 'trackmarque', 'ltd', 'info', 'vipclub u']"
1719,0,"As in missionary hook up, doggy hook up, standing...|",53,22,3,False,0,False,0,False,1,"['missionary', 'hook', 'doggy', 'hook', 'standing', '   ']","['missionary', 'hook', 'doggy', 'hook', 'standing']","['missionary', 'hook', 'doggy', 'hook', 'stand']"
1720,0,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,73,17,6,False,0,False,0,False,3,"['better', 'sleep  ', 'dun', 'disturb', 'liao  ', 'wake', 'msg', 'lor  ']","['better', 'sleep', 'dun', 'disturb', 'liao', 'wake', 'msg', 'lor']","['good', 'sleep', 'dun', 'disturb', 'liao', 'wake', 'msg', 'lor']"
1721,0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",149,52,1,False,1,False,0,False,1,"['fighting', 'world', 'easy', 'either', 'win', 'lose', 'fightng', 'some ', 'close', 'dificult', 'lose', 'lose', 'win', 'still', 'lose']","['fighting', 'world', 'easy', 'either', 'win', 'lose', 'fightng', 'some', 'close', 'dificult', 'lose', 'lose', 'win', 'still', 'lose']","['fight', 'world', 'easy', 'either', 'win', 'lose', 'fightng', 'some', 'close', 'dificult', 'lose', 'lose', 'win', 'still', 'lose']"
1722,0,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,136,42,1,False,0,False,0,False,1,"['watching', 'house', 'entertaining', 'getting', 'whole', 'hugh', 'laurie', 'thing', 'even', 'stick', 'indeed', 'especially', 'stick']","['watching', 'house', 'entertaining', 'getting', 'whole', 'hugh', 'laurie', 'thing', 'even', 'stick', 'indeed', 'especially', 'stick']","['watch', 'house', 'entertain', 'get', 'whole', 'hugh', 'laurie', 'thing', 'even', 'stick', 'indeed', 'especially', 'stick']"
1723,0,Thought praps you meant another one. Goodo! I'll look tomorrow ,63,24,1,False,0,False,0,False,3,"['thought', 'praps', 'meant', 'another', 'one', 'goodo', ' ll', 'look', 'tomorrow']","['thought', 'praps', 'meant', 'another', 'one', 'goodo', 'll', 'look', 'tomorrow']","['think', 'praps', 'mean', 'another', 'one', 'goodo', 'll', 'look', 'tomorrow']"
1724,0,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.",157,45,2,False,8,False,0,False,8,"['jon', 'pete', 'ive', 'bin', 'spain', 'recently', 'hav', 'sum', 'dinero', 'left', 'bill', 'said', '\x91rents', 'mayb', 'interested', 'hav', '      pes', 'around', '   ', 'james']","['jon', 'pete', 'ive', 'bin', 'spain', 'recently', 'hav', 'sum', 'dinero', 'left', 'bill', 'said', '\x91rents', 'mayb', 'interested', 'hav', 'pes', 'around', 'james']","['jon', 'pete', 'ive', 'bin', 'spain', 'recently', 'hav', 'sum', 'dinero', 'leave', 'bill', 'say', '\x91rents', 'mayb', 'interest', 'hav', 'pe', 'around', 'jam']"
1725,0,There bold 2  &lt;#&gt; . Is that yours,39,11,1,False,1,False,0,False,2,['bold'],['bold'],['bold']
1726,0,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,67,21,1,False,0,False,0,False,2,"['know', 'shall', 'speak', 'minutes']","['know', 'shall', 'speak', 'minutes']","['know', 'shall', 'speak', 'minute']"
1727,0,"""ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.""",129,0,2,False,2,False,0,False,95,"['alrite', 'hunny', 'wot', ' nite', 'didnt', 'end', 'goin', 'town', 'jus', 'pub', 'instead', 'jus', 'chillin', 'bedroom', 'love', 'jen', 'xxx']","['alrite', 'hunny', 'wot', 'nite', 'didnt', 'end', 'goin', 'town', 'jus', 'pub', 'instead', 'jus', 'chillin', 'bedroom', 'love', 'jen', 'xxx']","['alrite', 'hunny', 'wot', 'nite', 'didnt', 'end', 'goin', 'town', 'jus', 'pub', 'instead', 'jus', 'chillin', 'bedroom', 'love', 'jen', 'xxx']"
1728,0,I went to project centre,24,6,0,False,0,False,0,False,1,"['went', 'project', 'centre']","['went', 'project', 'centre']","['go', 'project', 'centre']"
1729,0,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,136,43,1,False,1,False,0,False,6,"['per', 'request', ' maangalyam', 'alaipayuthe', 'set', 'callertune', 'callers', 'press', 'copy', 'friends', 'callertune']","['per', 'request', 'maangalyam', 'alaipayuthe', 'set', 'callertune', 'callers', 'press', 'copy', 'friends', 'callertune']","['per', 'request', 'maangalyam', 'alaipayuthe', 'set', 'callertune', 'caller', 'press', 'copy', 'friend', 'callertune']"
1730,0,Lol yeah at this point I guess not,34,15,0,False,0,False,0,False,2,"['lol', 'yeah', 'point', 'guess']","['lol', 'yeah', 'point', 'guess']","['lol', 'yeah', 'point', 'guess']"
1731,0,Doing project w frens lor. ,27,6,1,False,0,False,0,False,1,"['project', 'frens', 'lor']","['project', 'frens', 'lor']","['project', 'frens', 'lor']"
1732,0,Lol. Well quality aint bad at all so i aint complaining,55,24,1,False,0,False,0,False,2,"['lol', 'well', 'quality', 'aint', 'bad', 'aint', 'complaining']","['lol', 'well', 'quality', 'aint', 'bad', 'aint', 'complaining']","['lol', 'well', 'quality', 'aint', 'bad', 'aint', 'complain']"
1733,0,"K, can that happen tonight?",27,9,1,False,0,False,0,False,1,"['happen', 'tonight']","['happen', 'tonight']","['happen', 'tonight']"
1734,1,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",223,57,14,False,23,True,0,False,14,"['mandy', 'sullivan', 'calling', 'hotmix', '   ', 'chosen', 'receive', '        ', 'easter', 'prize', 'draw', '   ', '  please', 'telephone', '           ', 'claim', '        ', 'prize', 'transferred', 'someone', 'else', '   ']","['mandy', 'sullivan', 'calling', 'hotmix', 'chosen', 'receive', 'easter', 'prize', 'draw', 'please', 'telephone', 'claim', 'prize', 'transferred', 'someone', 'else']","['mandy', 'sullivan', 'call', 'hotmix', 'choose', 'receive', 'easter', 'prize', 'draw', 'please', 'telephone', 'claim', 'prize', 'transfer', 'someone', 'else']"
1735,0,"I think we're going to finn's now, come",39,11,0,False,0,False,0,False,1,"['think', ' re', 'going', 'finn', 'come']","['think', 're', 'going', 'finn', 'come']","['think', 're', 'go', 'finn', 'come']"
1736,0,Why tired what special there you had,36,14,0,False,0,False,0,False,1,"['tired', 'special']","['tired', 'special']","['tire', 'special']"
1737,0,I will come tomorrow di,23,10,0,False,0,False,0,False,1,"['come', 'tomorrow']","['come', 'tomorrow']","['come', 'tomorrow']"
1738,0,I cant pick the phone right now. Pls send a message,51,16,1,False,0,False,0,False,2,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']","['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']","['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']"
1739,0,K go and sleep well. Take rest:-).,34,7,2,False,0,False,1,False,2,"['sleep', 'well', 'take', 'rest']","['sleep', 'well', 'take', 'rest']","['sleep', 'well', 'take', 'rest']"
1740,0,U guys never invite me anywhere :(,34,8,0,False,0,False,1,False,1,"['guys', 'never', 'invite', 'anywhere']","['guys', 'never', 'invite', 'anywhere']","['guy', 'never', 'invite', 'anywhere']"
1741,1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,158,39,2,False,29,True,0,False,30,"['going', 'bahamas', 'callfreefone', '           ', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of     ', 'cash', '   only', 'opt', 'txt', '           ']","['going', 'bahamas', 'callfreefone', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of', 'cash', 'only', 'opt', 'txt']","['go', 'bahamas', 'callfreefone', 'speak', 'live', 'operator', 'claim', 'either', 'bahamas', 'cruise', 'of', 'cash', 'only', 'opt', 'txt']"
1742,0,I can do that! I want to please you both inside and outside the bedroom...,74,32,3,False,0,False,0,False,2,"['want', 'please', 'inside', 'outside', 'bedroom', '   ']","['want', 'please', 'inside', 'outside', 'bedroom']","['want', 'please', 'inside', 'outside', 'bedroom']"
1743,0,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.""",144,0,9,False,1,False,0,False,105,"['calm', 'downon', 'theacusations  ', 'itxt', 'cos', 'iwana', 'know', 'wotu', 'doin', 'thew end', '   ', 'haventcn', 'ages  ring', 'up ', 'nething', 'sat love', 'xxx']","['calm', 'downon', 'theacusations', 'itxt', 'cos', 'iwana', 'know', 'wotu', 'doin', 'thew end', 'haventcn', 'ages  ring', 'up', 'nething', 'sat love', 'xxx']","['calm', 'downon', 'theacusations', 'itxt', 'co', 'iwana', 'know', 'wotu', 'doin', 'thew end', 'haventcn', 'ages  ring', 'up', 'nething', 'sat love', 'xxx']"
1744,0,I love to wine and dine my lady!,32,13,0,False,0,False,0,False,1,"['love', 'wine', 'dine', 'lady']","['love', 'wine', 'dine', 'lady']","['love', 'wine', 'dine', 'lady']"
1745,1,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,155,50,1,False,18,True,0,False,4,"['someone', 'conacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'find', 'call', 'landline', '           ', 'pobox  n   tf  ']","['someone', 'conacted', 'dating', 'service', 'entered', 'phone', 'fancy', 'find', 'call', 'landline', 'pobox  n   tf']","['someone', 'conacted', 'date', 'service', 'enter', 'phone', 'fancy', 'find', 'call', 'landline', 'pobox  n   tf']"
1746,0,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",159,49,2,False,1,False,0,False,2,"['i\x92m', 'cool', 'luv', 'v tired', 'cause', 'doin', 'loads', 'planning', 'got', 'social', 'services', 'inspection', 'nursery', 'take', 'care', 'spk']","['i\x92m', 'cool', 'luv', 'v tired', 'cause', 'doin', 'loads', 'planning', 'got', 'social', 'services', 'inspection', 'nursery', 'take', 'care', 'spk']","['i\x92m', 'cool', 'luv', 'v tired', 'cause', 'doin', 'load', 'plan', 'get', 'social', 'service', 'inspection', 'nursery', 'take', 'care', 'spk']"
1747,0,I don know account details..i will ask my mom and send you.my mom is out of reach now.,86,38,4,False,0,False,0,False,1,"['know', 'account', 'details  i', 'ask', 'mom', 'send', 'you my', 'mom', 'reach']","['know', 'account', 'details  i', 'ask', 'mom', 'send', 'you my', 'mom', 'reach']","['know', 'account', 'details  i', 'ask', 'mom', 'send', 'you my', 'mom', 'reach']"
1748,0,I think u have the wrong number.,32,6,1,False,0,False,0,False,1,"['think', 'wrong', 'number']","['think', 'wrong', 'number']","['think', 'wrong', 'number']"
